Name,Twitter Handle,Total Tweets,Favourites_Count,Followers,User_Id,User_Verified,User Location,Date of Tweet,Tweet Id,Tweet Text,Language,Tweet Source,Tweet Retweet,Tweet Reply To Id,Reply To Name 
b'princess',b'bxconouis',b'73258',b'73258',b'6610',b'521918954',b'False',b'i saw my sunshines//oct 5th',b'2012-03-12 03:33:31',b'964968633263906816',b'RT @lustrelux: Swatches for the @Maybelline Super Stay Matte Ink lipsticks plus a little BTS of what really goes down \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/V5gyS\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'602',b'None',b'None'
b'Stephanie Texeira',b'CrashLvsDanger',b'8196',b'6167',b'256',b'39297765',b'False',b'Massachusetts',b'2009-05-11 17:38:43',b'964968373196029953',b'@InfluensterVox @Maybelline I wish the Dewy came in my color. I can only find the matte in my shade',b'en',b'Twitter for Android',b'0',b'1252183921',b'InfluensterVox'
b'This12sassy4u2',b'briteyes219',b'7010',b'8217',b'164',b'2932973953',b'False',b'',b'2014-12-17 02:36:09',b'964967929702965249',b'RT @InfluensterVox: Look at this flawless foundation! Loving this look \xf0\x9f\x98\x8d \xe2\x9d\xa4\xef\xb8\x8f  @Maybelline #FitMeDewy https://t.co/xeGtb8f6nc',b'en',b'Twitter for Android',b'5',b'None',b'None'
b'Katie Marie Willis\xe2\x99\x94',b'Katie_M_Kat',b'427',b'151',b'245',b'72937410',b'False',"b'Athens, Ohio'",b'2009-09-09 20:05:56',b'964967790842208262',b'so in love with my first VoxBox from influenster! @Influenster #FitMeDewy @Maybelline #complimentary #contest\n\nIf y\xe2\x80\xa6 https://t.co/DtVAeHocjy',b'en',b'InfluensterApp',b'0',b'None',b'None'
b'InfluensterVox',b'InfluensterVox',b'28797',b'11062',b'142548',b'1252183921',b'False',b'Influenster Nation',b'2013-03-08 16:34:30',b'964967699158896641',b'Look at this flawless foundation! Loving this look \xf0\x9f\x98\x8d \xe2\x9d\xa4\xef\xb8\x8f  @Maybelline #FitMeDewy https://t.co/xeGtb8f6nc',b'en',b'TweetDeck',b'5',b'None',b'None'
b'BANSHEE HALLIE FROM SUNNY CALI',b'martianReihiko',b'150557',b'158470',b'489',b'228299366',b'False',b'fetal position; winter arrived',b'2010-12-19 09:21:57',b'964967393666654208',"b""RT @Maybelline: Besties, this one's for you! Babellines @desiperkins and @lustrelux curated their favorite Maybelline products into their #\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'128',b'None',b'None'
b'Bethany',b'thebethanyfern',b'2210',b'892',b'252',b'237014008',b'False',"b'St Louis, MO'",b'2011-01-11 21:56:09',b'964967276909940744',"b'Who would\xe2\x80\x99ve thought this combo would give me the most beautiful, dewy glow! @Influenster #FitMeDewy @Maybelline\xe2\x80\xa6 https://t.co/Mz8jUdQCEj'",b'en',b'InfluensterApp',b'0',b'None',b'None'
b'Maggy Ottenbreit',b'OttenbreitMaggy',b'53',b'33',b'28',b'948728852938817537',b'False',"b'Terrace, British Columbia'",b'2018-01-04 01:32:39',b'964966719126061056',b'10/10 would like to thanks @Maybelline for making superstay matte ink because it\xe2\x80\x99s my all time favourite lipstick t\xe2\x80\xa6 https://t.co/HUcICHlMjz',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'Tiffany',b'beautyattiffs',b'169',b'164',b'69',b'916757420126457857',b'False',b'United Kingdom',b'2017-10-07 20:09:36',b'964966114785660928',b'New goodies from @Maybelline \xf0\x9f\x98\x8d Can\xe2\x80\x99t wait to try these out \xf0\x9f\x92\x84 https://t.co/MPBnpG0D4s',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'Katie Marie Willis\xe2\x99\x94',b'Katie_M_Kat',b'427',b'151',b'245',b'72937410',b'False',"b'Athens, Ohio'",b'2009-09-09 20:05:56',b'964965778675175426',"b""Received my first VoxBox from Influenster today! \nI'm so excited and can't wait to try this foundation and primer o\xe2\x80\xa6 https://t.co/4Xg6UQHuaa""",b'en',b'InfluensterApp',b'0',b'None',b'None'
b'tere melgarejo',b'summer81',b'10726',b'636',b'154',b'19824457',b'False',b'San Pedro Garza Garc\xc3\xada',b'2009-01-31 18:06:44',b'964965226541174784',"b'RT @Maybelline: Babellines, which brow product are you loving?! Our NEW #TotalTemptation brow definer or our Tattoo Studio Brow Gel? Shop o\xe2\x80\xa6'",b'en',b'Twitter for iPhone',b'6',b'None',b'None'
b'Jehloni',b'JustJJxo',b'16607',b'46459',b'1376',b'748698486523265028',b'False',b'',b'2016-07-01 02:03:24',b'964964227642462208',b'RT @JayHeart_: Winter dewy skin anyone??\xe2\x9b\x84\nPRODUCTS:\n@MACcosmetics fix+ spray \n@Maybelline super stay 24 hour foundation \xf0\x9f\x98\x8a super stay matte\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'8',b'None',b'None'
b'\xf0\x9d\x94\xa0\xf0\x9d\x94\xaf\xf0\x9d\x94\xb6\xf0\x9d\x94\x9f\xf0\x9d\x94\x9e\xf0\x9d\x94\x9f\xf0\x9d\x94\xa6\xf0\x9d\x94\xa2',b'ashleesummerr',b'528',b'5779',b'2812',b'3989117412',b'False',b'sf',b'2015-10-23 08:14:28',b'964962237449293825',b'@y0urealltrash @ABHcosmetics @Maybelline @NyxCosmetics HOTTIE!!!!',b'en',b'Twitter for iPhone',b'0',b'3723488475',b'y0urealltrash'
b'Jackie Card',b'oneredeemedmom',b'2277',b'790',b'219',b'46631568',b'False',b'Norwood NY',b'2009-06-12 11:24:01',b'964961937476980736',"b""So excited to try this out! I've never worn foundation and figured it's probably time. \xf0\x9f\x98\x9c@Influenster #FitMeDewy\xe2\x80\xa6 https://t.co/HX197VQ49g""",b'en',b'InfluensterApp',b'0',b'None',b'None'
b'M For Makeup \xf0\x9f\x92\x84\xe2\x9c\xa8',b'mformakeup1',b'541',b'53',b'48',b'949668259107954688',b'False',b'',b'2018-01-06 15:45:31',b'964960880877326343',b'My boyfriend spoiled me again! \nBought me another hair spray because I was running out and surprised me with\xe2\x80\xa6 https://t.co/ACBFQZcLQC',b'en',b'Twitter for Android',b'0',b'None',b'None'
b'j \xe2\x9d\x81',b'JanaeCambraa',b'54472',b'34927',b'935',b'1549250166',b'False',b'yayy area',b'2013-06-26 22:56:01',b'964960201441869825',"b""RT @Maybelline: Besties, this one's for you! Babellines @desiperkins and @lustrelux curated their favorite Maybelline products into their #\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'128',b'None',b'None'
b'This12sassy4u2',b'briteyes219',b'7010',b'8217',b'164',b'2932973953',b'False',b'',b'2014-12-17 02:36:09',b'964958955620454401',b'RT @InfluensterVox: Check out the new @Maybelline Fit Me Dewy + Smooth foundation! \xf0\x9f\x92\x98This #FitMeDewy foundation will leave your skin glowing\xe2\x80\xa6',b'en',b'Twitter for Android',b'5',b'None',b'None'
b'Bethany',b'thebethanyfern',b'2210',b'892',b'252',b'237014008',b'False',"b'St Louis, MO'",b'2011-01-11 21:56:09',b'964958921231421440',b'@Maybelline @Influenster',b'und',b'Twitter for iPhone',b'0',b'237014008',b'thebethanyfern'
b'Haley Ellen Mitchell',b'hayemitch',b'6375',b'4704',b'190',b'20201799',b'False',b'Alabama',b'2009-02-05 23:33:22',b'964958205578235904',b'I\xe2\x80\x99m so pumped to have received this Maybelline vox box in the mail today for free in exchange for a review \xf0\x9f\x98\x8d\xe2\x80\xa6 https://t.co/f87KML6BBC',b'en',b'InfluensterApp',b'0',b'None',b'None'
b'Ariel Helton',b'ArielHelton4',b'30',b'31',b'1',b'943985954691387395',b'False',b'Kentucky ',b'2017-12-21 23:26:04',b'964957519213981696',b'@Influenster #FitMeDewy @Maybelline #complimentary #contest https://t.co/OrJPvta4Lr',b'und',b'InfluensterApp',b'0',b'60152652',b'Influenster'
b'Champagne_lace_',b'joelortiz108',b'10952',b'11208',b'218',b'737113110',b'False',b'',b'2012-08-04 17:35:56',b'964957382974439424',b'RT @karinadevelle: \xf0\x9f\x91\xa9\xf0\x9f\x8f\xbb@COVERGIRL Vitalist Elixir\n\xf0\x9f\x92\x8b@Maybelline Super Stay Matte Ink~Ruler\n\xf0\x9f\x91\x81@juviasplace Saharan &amp; Masquerade \n\xe2\x9c\xa8@BECCA_COSMETI\xe2\x80\xa6',b'fr',b'Twitter for iPhone',b'1',b'None',b'None'
b'AlwaysTalkingBeauty',b'beauty_stalker',b'356',b'109',b'39',b'3390881739',b'False',b'',b'2015-07-24 12:44:10',b'964954800390631425',b'Test wear today cant wait for this\xf0\x9f\x98\x8d@maybelline #wakeupandmakeup #instabeauty #makeup #love #makeupartist #mua\xe2\x80\xa6 https://t.co/kZqwSRTThY',b'en',b'IFTTT',b'0',b'None',b'None'
b'Carissa Abraham',b'radiocarissa',b'6408',b'2111',b'1014',b'3118240626',b'False',b'NYC & NJ',b'2015-03-30 17:23:42',b'964954338027364357',b'I\xe2\x80\x99m hyped right now...trying these products fo\xe2\x80\x99 freeee!! Been wanting to try this foundation since @farahdhukai has\xe2\x80\xa6 https://t.co/uIGhkPtcUy',b'en',b'InfluensterApp',b'0',b'None',b'None'
b'Mylie Marie',b'Mylie_Marie',b'11292',b'18534',b'1039',b'946759573',b'False',b'Ohio',b'2012-11-14 00:02:38',b'964954110612115456',b'THANK YOU!! @Influenster #FitMeDewy @Maybelline #complimentary #contest Can\xe2\x80\x99t wait to try this and see how it works\xe2\x80\xa6 https://t.co/2RrxnUTq9R',b'en',b'InfluensterApp',b'0',b'None',b'None'
b'Zaddy Dee!',b'_KayKayHoliday',b'80459',b'302',b'520',b'56570213',b'False',b'443',b'2009-07-14 01:58:22',b'964953293490409472',b'@Maybelline please say there are more shades coming because I know my shade is between one of these https://t.co/FJgboJUZo4',b'en',b'Twitter for iPhone',b'0',b'64574086',b'Maybelline'
b'elena\xf0\x9f\x92\x97',b'itselenae',b'4002',b'2426',b'225',b'2778704818',b'False',"b'Pawtucket, RI'",b'2014-09-21 07:20:40',b'964952731969642496',"b'RT @Maybelline: Babellines, which brow product are you loving?! Our NEW #TotalTemptation brow definer or our Tattoo Studio Brow Gel? Shop o\xe2\x80\xa6'",b'en',b'Twitter for iPhone',b'6',b'None',b'None'
b'Justin Stewart',b'ProducerStewart',b'19386',b'3915',b'2326',b'26147317',b'False',"b'\xc3\xaf\xc2\xbf\xc2\xbdT: 38.224362,-75.69325'",b'2009-03-24 01:40:44',b'964951896908881920',b'I can\xe2\x80\x99t believe i found a way to make this #yellowmascara work in my favor \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbe \xf0\x9f\x92\x81\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f #lashesonfleek \xf0\x9f\x92\x86\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8ftop lashes\xe2\x80\xa6 https://t.co/H96CMkMXYG',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'\xe2\x98\x80\xef\xb8\x8fFrancia Godoy\xe2\x98\x80\xef\xb8\x8f',b'godoy_amador',b'3922',b'4426',b'401',b'2911243910',b'False',"b'Kent, WA'",b'2014-11-26 21:26:22',b'964951644503879680',b'\xf0\x9f\x8c\xb8\xf0\x9f\x8c\xb8\xf0\x9f\x8c\xb8\nEyebrows: @elfcosmetics \nEyeshadow: @KARAProfessionalmakep\nHighlight: @SleekMakeUP in cleopatras kiss\nFoundatio\xe2\x80\xa6 https://t.co/QSIZjhA0Zi',b'en',b'Twitter for iPhone',b'3',b'None',b'None'
b'\xe2\x98\x80\xef\xb8\x8fFrancia Godoy\xe2\x98\x80\xef\xb8\x8f',b'godoy_amador',b'3922',b'4426',b'401',b'2911243910',b'False',"b'Kent, WA'",b'2014-11-26 21:26:22',b'964950696855400448',b'\xf0\x9f\x8c\xb8\xf0\x9f\x8c\xb8\xf0\x9f\x8c\xb8\nEyebrows: @elfcosmetics \nEyeshadow: @KARAProfessionalmakep\nHighlight: @SleekMakeUP in cleopatras kiss\nFoundatio\xe2\x80\xa6 https://t.co/dNDJ3GAgAb',b'en',b'Twitter for iPhone',b'4',b'None',b'None'
b'Angelinaa\xf0\x9f\x92\x8b',b'makeuppbyangiee',b'479',b'853',b'51',b'964909057319452672',b'False',"b'Los Angeles, CA'",b'2018-02-17 17:07:01',b'964950371771695105',b'Brushes// @elfcosmetics @realtechniques @MorpheBrushes \n@ABHcosmetics // eyebrow pomade &amp; Concealer\n@NyxCosmetics /\xe2\x80\xa6 https://t.co/ZnlzaHnRgJ',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'Erin \xf0\x9f\x87\xa8\xf0\x9f\x87\xb1',b'erin_jazmine',b'32937',b'20334',b'1833',b'25912721',b'False',b'DO NOT DM UNLESS YOU KNOW ME',b'2009-03-23 00:10:07',b'964950289601187841',b'Complimentary foundation and primer (not pictured) from Influenster! This shade fits me better than what I was usin\xe2\x80\xa6 https://t.co/DHoCEJbr1r',b'en',b'InfluensterApp',b'0',b'None',b'None'
b'Camila',b'DevilsFooood',b'15548',b'2177',b'200',b'299409874',b'False',b'',b'2011-05-16 01:36:20',b'964949445774159872',"b""RT @Maybelline: Besties, this one's for you! Babellines @desiperkins and @lustrelux curated their favorite Maybelline products into their #\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'128',b'None',b'None'
b'\xe2\x9d\x81cheyenne\xe2\x9d\x81',b'simpIycheyenne',b'47891',b'61257',b'649',b'287029376',b'False',b'new york',b'2011-04-24 05:24:52',b'964948920672628736',b'@y0urealltrash @ABHcosmetics @Maybelline @NyxCosmetics what do you use for your eyebrows?',b'en',b'Twitter for iPhone',b'0',b'3723488475',b'y0urealltrash'
b'Claudia Jasmine',b'friday_claudia2',b'375',b'7911',b'252',b'936163656579948545',b'False',b'California',b'2017-11-30 09:23:03',b'964946065999872000',b'RT @Maybelline: Always be a real friend. https://t.co/MtRKOFYGDI',b'en',b'Twitter for Android',b'107',b'None',b'None'
b'Becca Bebout',b'themrsbebs',b'8835',b'23432',b'425',b'3669165197',b'False',"b'Tennessee, USA'",b'2015-09-16 00:13:53',b'964945195925164043',b'@Maybelline PLEASE find a way to make your products more accessible. This is one of my all time favorite products a\xe2\x80\xa6 https://t.co/Wezu0EiDIF',b'en',b'Twitter for Android',b'0',b'64574086',b'Maybelline'
b'Vibrant Venus',b'VibrantVenus',b'8740',b'4958',b'292',b'1541917094',b'False',"b'Philadelphia, PA'",b'2013-06-23 21:47:06',b'964944579597303812',"b""That @Maybelline master chrome highlighter I'm wearing tho.... https://t.co/afNcZrNAjn""",b'en',b'Twitter Web Client',b'0',b'1541917094',b'VibrantVenus'
b'gracie\xf0\x9f\x9a\xa9\xf0\x9f\x8f\xb4\xf0\x9f\x8c\xb9',b'phenomina_',b'1154',b'20636',b'193',b'2300544500',b'False',b'',b'2014-01-20 01:01:46',b'964944480460771328',b'@geminimija @ABHcosmetics @norvina1 @bhcosmetics @MorpheBrushes @Jaclynhill @NyxCosmetics @fentybeauty @Maybelline\xe2\x80\xa6 https://t.co/x3UVfSDuXt',b'en',b'Twitter for iPhone',b'0',b'4716185317',b'geminimija'
b'The Weed Lady',b'MaryFuckedJane',b'25311',b'40463',b'1638',b'212713062',b'False',b'NJ/NY',b'2010-11-06 21:05:46',b'964943547874054144',b'@y0urealltrash @ABHcosmetics @Maybelline @NyxCosmetics \xf0\x9f\x98\x8d what lip color do you use?',b'en',b'Twitter for iPhone',b'0',b'3723488475',b'y0urealltrash'
"b'de la torre,vanesa'",b'vjdlt',b'97151',b'80638',b'866',b'96461035',b'False',b'',b'2009-12-13 01:46:43',b'964942225355325440',"b""RT @Maybelline: Besties, this one's for you! Babellines @desiperkins and @lustrelux curated their favorite Maybelline products into their #\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'128',b'None',b'None'
b'Giulia P',b'gilli_93',b'22',b'57',b'15',b'3622150037',b'False',b'',b'2015-09-11 16:37:34',b'964940952497508360',b'@Maybelline True',b'en',b'Twitter for iPhone',b'0',b'64574086',b'Maybelline'
b'sen betttt de',b'BetulClskn',b'2709',b'501',b'752',b'348092402',b'False',b'',b'2011-08-03 21:30:02',b'964940283908644865',"b'Zaten ne bok varsa denemem lazim dimi, bi ka\xc3\xa7 tel ka\xc5\x9f\xc4\xb1m vard\xc4\xb1 allah raz\xc4\xb1 olsun sizden kalmad\xc4\xb1 onlar\xc4\xb1 da yoldum saye\xe2\x80\xa6 https://t.co/DpoYGsiLjB'",b'tr',b'Twitter for Android',b'0',b'None',b'None'
"b'To be young, blended, and fat'",b'bippisadd',b'3435',b'948',b'203',b'280181602',b'False',b'PGH BYWAY OF RVA BYWAY OF PGH',b'2011-04-10 20:21:57',b'964939980958289920',b'RT @JayHeart_: Winter dewy skin anyone??\xe2\x9b\x84\nPRODUCTS:\n@MACcosmetics fix+ spray \n@Maybelline super stay 24 hour foundation \xf0\x9f\x98\x8a super stay matte\xe2\x80\xa6',b'en',b'Twitter for iPhone',b'8',b'None',b'None'
b'Dixie Cook',b'dixie_cook',b'1146',b'1948',b'219',b'2323366715',b'False',b'anniston alabama 36201',b'2014-02-04 06:43:28',b'964939951816273920',b'RT @InfluensterVox: Check out the new @Maybelline Fit Me Dewy + Smooth foundation! \xf0\x9f\x92\x98This #FitMeDewy foundation will leave your skin glowing\xe2\x80\xa6',b'en',b'Twitter for Android',b'5',b'None',b'None'
b'\xf0\x9f\x8d\xb7',b'aymr_',b'6211',b'2793',b'242',b'2932907558',b'False',b'',b'2014-12-17 01:23:37',b'964939461288132608',"b""RT @Maybelline: Besties, this one's for you! Babellines @desiperkins and @lustrelux curated their favorite Maybelline products into their #\xe2\x80\xa6""",b'en',b'Twitter for iPhone',b'128',b'None',b'None'
b'Lovely',b'Fashioninspire_',b'141',b'71',b'128',b'128787695',b'False',b'',b'2010-04-02 05:34:59',b'964938859522949120',b'\xe2\x9c\xa8\xe2\x9c\xa8  \n@ABHcosmetics #dipbrow dark brown #abhbrows #AnastasiaBeverlyHills \n@morphebrushes 3502 palette #morphebabe\xe2\x80\xa6 https://t.co/lubRu45S9Z',b'en',b'Twitter for iPhone',b'0',b'None',b'None'
b'gypsymafiagirl28',b'gypsymafiagirl1',b'6',b'4',b'6',b'946302183217270785',b'False',b'United States',b'2017-12-28 08:49:56',b'964938548246872064',b'@Influenster #FitMeDewy @Maybelline #complimentary #contest https://t.co/lSVZhyJTLc',b'und',b'InfluensterApp',b'0',b'60152652',b'Influenster'
b'alexie jacobia',b'AlexieJacobia',b'4',b'1',b'16',b'964936215593209856',b'False',"b'Levittown, NY'",b'2018-02-17 18:54:56',b'964938219371532288',b'Super excited to put these products to the test! @Influenster #FitMeDewy @Maybelline #complimentary #contest https://t.co/6smnv2mwA8',b'en',b'InfluensterApp',b'0',b'None',b'None'
b'x0_Jessi',b'x0_Jessi',b'4789',b'1488',b'401',b'32380857',b'False',"b'Le\xc3\xb3n, Guanajuato'",b'2009-04-17 12:13:49',b'964937914722504704',b'@InfluensterVox @Maybelline ive been wanting to try this!!',b'en',b'Twitter for iPhone',b'0',b'1252183921',b'InfluensterVox'
b'Glossy',b'glossyco',b'14597',b'167',b'6342',b'4919476503',b'False',"b'New York, NY'",b'2016-02-16 14:28:37',b'964937645045567489',"b'We spoke to @Maybelline\xe2\x80\x99s global makeup artist, Erin Parsons, about what kind of prep is involved in fashion week f\xe2\x80\xa6 https://t.co/mZEWSERAoF'",b'en',b'SocialFlow',b'0',b'None',b'None'
b'InfluensterVox',b'InfluensterVox',b'28797',b'11062',b'142548',b'1252183921',b'False',b'Influenster Nation',b'2013-03-08 16:34:30',b'964937491907145728',b'Check out the new @Maybelline Fit Me Dewy + Smooth foundation! \xf0\x9f\x92\x98This #FitMeDewy foundation will leave your skin glo\xe2\x80\xa6 https://t.co/106tllifWp',b'en',b'TweetDeck',b'5',b'None',b'None'
b'sprite',b'noestxaqui',b'26322',b'14509',b'406',b'565243268',b'False',b'',b'2012-04-28 07:29:13',b'964936589267873793',b'@y0urealltrash @ABHcosmetics @Maybelline @NyxCosmetics omg you died your hair again \xf0\x9f\x98\xad\xf0\x9f\x96\xa4',b'en',b'Twitter for iPhone',b'0',b'3723488475',b'y0urealltrash'
b'Tanya Salemme',b'tanyamarie_',b'938',b'1721',b'480',b'34042639',b'False',"b'Elmwood Park, NJ'",b'2009-04-21 21:08:49',b'964936078053474305',"b""can't wait to try these! thanks @Maybelline! #sponsored https://t.co/211cXuQrCb""",b'en',b'InfluensterApp',b'0',b'None',b'None'
b'Sharon C. Bernath',b'QueenSharon84',b'115869',b'116979',b'2317',b'31643128',b'False',b'VA',b'2009-04-16 04:27:53',b'964935632689737728',b'RT @QueenSharon84: @Maybelline Always could use a good highlighter!! \xf0\x9f\x98\x8a\xf0\x9f\x91\x8d\xf0\x9f\x8c\x9f',b'en',b'Twitter Lite',b'1',b'None',b'None'
b'Sharon C. Bernath',b'QueenSharon84',b'115869',b'116979',b'2317',b'31643128',b'False',b'VA',b'2009-04-16 04:27:53',b'964935612628455425',b'@Maybelline Always could use a good highlighter!! \xf0\x9f\x98\x8a\xf0\x9f\x91\x8d\xf0\x9f\x8c\x9f',b'en',b'Twitter Lite',b'1',b'64574086',b'Maybelline'
b'Sharon C. Bernath',b'QueenSharon84',b'115869',b'116979',b'2317',b'31643128',b'False',b'VA',b'2009-04-16 04:27:53',b'964935521595265024',"b'RT @Maybelline: Glow, baby, glow.  Do you spot your highlighting faves, babellines? Our #MasterStrobe Stick, #MasterChrome and #MasterStrob\xe2\x80\xa6'",b'en',b'Twitter Lite',b'10',b'None',b'None'
b'Krysta',b'____Krysta____',b'613',b'1822',b'206',b'954529885673975809',b'False',b'',b'2018-01-20 01:43:53',b'964935306955886592',b'@y0urealltrash @ABHcosmetics @Maybelline @NyxCosmetics Grunge***',b'de',b'Twitter for iPhone',b'0',b'954529885673975809',b'____Krysta____'
b'level 4 rock chick',b'Silvoxed',b'97316',b'112368',b'4347',b'490813412',b'False',"b'Cleveland, OH'",b'2012-02-12 23:09:10',b'964934673448259584',b'@y0urealltrash @ABHcosmetics @Maybelline @NyxCosmetics HELL. YES.',b'en',b'Twitter for iPhone',b'0',b'3723488475',b'y0urealltrash'
b'Krysta',b'____Krysta____',b'613',b'1822',b'206',b'954529885673975809',b'False',b'',b'2018-01-20 01:43:53',b'964934613578780672',b'@y0urealltrash @ABHcosmetics @Maybelline @NyxCosmetics I\xe2\x80\x99m hella jealous I don\xe2\x80\x99t have blue eyes because grinder makeup just fuckin POPS',b'en',b'Twitter for iPhone',b'0',b'3723488475',b'y0urealltrash'
b'S.L.M',b'SLMakeup19',b'478',b'607',b'56',b'897952290526679040',b'False',"b'Bretagne, France'",b'2017-08-16 22:44:44',b'964934569479868417',b'RT @Maybelline: Always be a real friend. https://t.co/MtRKOFYGDI',b'en',b'Twitter for iPhone',b'107',b'None',b'None'
b'victoria reid',b'babieV61',b'244',b'150',b'89',b'259209597',b'False',b'Indiana ',b'2011-03-01 11:14:44',b'964932950952464387',b'@Influenster #FitMeDewy @Maybelline #complimentary #contest https://t.co/S6iYvmBAC8',b'und',b'InfluensterApp',b'0',b'60152652',b'Influenster'
